Members_id ,congress,Chamber_id,chamber,Bioguide_id,bioguide,firstname,middlename,lastname,suffix,birthday,State_id,state,Party_id,party,incumbent,termstart,age
10841,98,1,House,10741,M000249,Robert,T.,Matsui,,,,,1,D,Yes,1/3/1983,41.3
10842,98,1,house,10742,L000447,Trent,,Lott,,,,,2,R,Yes,1/3/1983,41.2
10843,98,1,house,10743,C000809,James,Andrew,Courter,,,,,2,R,Yes,1/3/1983,41.2
10844,98,1,House,10744,C000621,Ronald,D'Emory,Coleman,,,,,1,D,No,1/3/1983,41.1
10845,98,1,house,10745,T000188,William,M.,Thomas,,,,,2,R,Yes,1/3/1983,41.1
10846,98,1,house,10746,F000347,William,Webster,Franklin,,,,,2,R,No,1/3/1983,41.1
10847,98,1,House,10747,F000392,Jonas,,Frost,III,,,,1,D,Yes,1/3/1983,41
10848,98,1,House,10748,H000074,Tony,P.,Hall,,,,,1,D,Yes,1/3/1983,41
10849,98,1,house,10749,K000322,Kenneth,Bentley,Kramer,,,,,2,R,Yes,1/3/1983,40.9
10850,98,1,house,10750,M000458,Raymond,Joseph,McGrath,,,,,2,R,Yes,1/3/1983,40.8
10851,98,1,House,10751,D000432,Byron,L.,Dorgan,,,,,1,D,Yes,1/3/1983,40.6
10852,98,1,House,10752,C000581,Anthony,Lee,Coelho,,,,,1,D,Yes,1/3/1983,40.6
10853,98,1,House,10753,B000845,Charles,Robin,Britt,,,,,1,D,No,1/3/1983,40.5
10854,98,1,house,10754,C000165,William,,Carney,,,,,2,R,Yes,1/3/1983,40.5
10855,98,1,house,10755,G000365,Phil,,Gramm,,,,,2,R,Yes,1/3/1983,40.5
10856,98,1,house,10756,C000293,Rodney,Dennis,Chandler,,,,,2,R,No,1/3/1983,40.5
10857,98,1,House,10757,S000294,Philip,Riley,Sharp,,,,,1,D,Yes,1/3/1983,40.5
10858,98,1,house,10758,W000528,Lyle,,Williams,,,,,2,R,Yes,1/3/1983,40.4
10859,98,1,House,10759,N000032,Bill,,Nelson,,,,,1,D,Yes,1/3/1983,40.3
10860,98,1,House,10760,F000053,Victor,Herbert,Fazio,Jr.,,,,1,D,Yes,1/3/1983,40.2
10861,98,1,house,10761,L000169,James,A.,Leach,,,,,2,R,Yes,1/3/1983,40.2
10862,98,1,House,10762,A000337,Les,,AuCoin,,,,,1,D,Yes,1/3/1983,40.2
10863,98,1,House,10763,S000749,John,McKee,Spratt,Jr.,,,,1,D,No,1/3/1983,40.2
10864,98,1,House,10764,H000144,Kent,Ronald,Hance,,,,,1,D,Yes,1/3/1983,40.1
10865,98,1,House,10765,A000022,Gary,L.,Ackerman,,,,,1,D,No,1/3/1983,40.1
10866,98,1,house,10766,W000068,Robert,Smith,Walker,,,,,2,R,Yes,1/3/1983,40
10867,98,1,house,10767,S000097,H.,James,Saxton,,,,,2,R,No,1/3/1983,39.9
10868,98,1,House,10768,C000178,Milton,Robert,Carr,,,,,1,D,No,1/3/1983,39.8
10869,98,1,house,10769,L000371,Robert,Linligthgow,Livingston,Jr.,,,,2,R,Yes,1/3/1983,39.7
10870,98,1,House,10770,M000844,Alan,B.,Mollohan,,,,,1,D,No,1/3/1983,39.6
10871,98,1,house,10771,C000542,Daniel,Ray,Coats,,,,,2,R,Yes,1/3/1983,39.6
10872,98,1,house,10772,C000618,Earl,Thomas,Coleman,,,,,2,R,Yes,1/3/1983,39.6
10873,98,1,House,10773,E000043,Robert,William,Edgar,,,,,1,D,Yes,1/3/1983,39.6
10874,98,1,House,10774,L000264,Meldon,Edises,Levine,,,,,1,D,No,1/3/1983,39.6
10875,98,1,House,10775,T000058,William,J.,Tauzin,,,,,1,D,Yes,1/3/1983,39.6
10876,98,1,house,10776,S000244,F.,James,Sensenbrenner,Jr.,,,,2,R,Yes,1/3/1983,39.6
10877,98,1,house,10777,G000225,Newton,Leroy,Gingrich,,,,,2,R,Yes,1/3/1983,39.5
10878,98,1,House,10778,D000466,Charles,Wayne,Dowdy,,,,,1,D,Yes,1/3/1983,39.4
10879,98,1,House,10779,B000160,Michael,Darr,Barnes,,,,,1,D,Yes,1/3/1983,39.3
10880,98,1,House,10780,R000384,Charles,Elson,Roemer,III,,,,1,D,Yes,1/3/1983,39.2
10881,98,1,House,10781,T000184,Robert,Lindsay,Thomas,,,,,1,D,No,1/3/1983,39.1
10882,98,1,House,10782,D000051,George,,Darden,,,,,1,D,No,1/3/1983,39.1
10883,98,1,House,10783,K000259,Gerald,D.,Kleczka,,,,,1,D,No,1/3/1983,39.1
10884,98,1,House,10784,R000543,Martin,Anthony,Russo,,,,,1,D,Yes,1/3/1983,38.9
10885,98,1,House,10785,M000688,Daniel,Andrew,Mica,,,,,1,D,Yes,1/3/1983,38.9
10886,98,1,House,10786,A000209,Michael,Allen,Andrews,,,,,1,D,No,1/3/1983,38.9
10887,98,1,house,10787,O000163,Michael,G.,Oxley,,,,,2,R,Yes,1/3/1983,38.9
10888,98,1,House,10788,B000780,John,B.,Breaux,,,,,1,D,Yes,1/3/1983,38.8
10889,98,1,house,10789,M000174,David,O'Brien,Martin,,,,,2,R,Yes,1/3/1983,38.7
10890,98,1,house,10790,M000350,Bill,,McCollum,,,,,2,R,Yes,1/3/1983,38.5
10891,98,1,House,10791,M000992,Bruce,Andrew,Morrison,,,,,1,D,No,1/3/1983,38.2
10892,98,1,House,10792,D000563,Richard,J.,Durbin,,,,,1,D,No,1/3/1983,38.1
10893,98,1,House,10793,G000240,Daniel,Robert,Glickman,,,,,1,D,Yes,1/3/1983,38.1
10894,98,1,House,10794,L000237,George,Thomas,Leland,,,,,1,D,Yes,1/3/1983,38.1
10895,98,1,House,10795,B000615,William,Hill,Boner,,,,,1,D,Yes,1/3/1983,37.9
10896,98,1,House,10796,M000725,George,,Miller,,,,,1,D,Yes,1/3/1983,37.6
10897,98,1,House,10797,F000261,Harold,Eugene,Ford,,,,,1,D,Yes,1/3/1983,37.6
10898,98,1,House,10798,B000619,David,E.,Bonior,,,,,1,D,Yes,1/3/1983,37.6
10899,98,1,house,10799,C000858,Larry,E.,Craig,,,,,2,R,Yes,1/3/1983,37.5
10900,98,1,house,10800,R000243,Thomas,Joseph,Ridge,,,,,2,R,No,1/3/1983,37.4
10901,98,1,House,10801,M001057,Robert,Jan,Mrazek,,,,,1,D,No,1/3/1983,37.2
10902,98,1,House,10802,D000416,Brian,Joseph,Donnelly,,,,,1,D,Yes,1/3/1983,36.8
10903,98,1,House,10803,K000009,Marcy,,Kaptur,,,,,1,D,No,1/3/1983,36.5
10904,98,1,House,10804,M000133,Edward,J.,Markey,,,,,1,D,Yes,1/3/1983,36.5
10905,98,1,House,10805,B000648,Douglas,Harry,Bosco,,,,,1,D,No,1/3/1983,36.4
10906,98,1,house,10806,L000396,Thomas,Gilbert,Loeffler,,,,,2,R,Yes,1/3/1983,36.4
10907,98,1,House,10807,B000657,Frederick,C.,Boucher,,,,,1,D,No,1/3/1983,36.4
10908,98,1,House,10808,T000034,Robert,Mooneyhan,Tallon,Jr.,,,,1,D,No,1/3/1983,36.4
10909,98,1,house,10809,L000517,Daniel,E.,Lungren,,,,,2,R,Yes,1/3/1983,36.3
10910,98,1,House,10810,K000319,Peter,Houston,Kostmayer,,,,,1,D,No,1/3/1983,36.3
10911,98,1,house,10811,D000294,Michael,,DeWine,,,,,2,R,No,1/3/1983,36
10912,98,1,House,10812,C000174,Thomas,Richard,Carper,,,,,1,D,No,1/3/1983,35.9
10913,98,1,house,10813,G000445,Judd,A.,Gregg,,,,,2,R,Yes,1/3/1983,35.9
10914,98,1,house,10814,S000663,Olympia,J.,Snowe,,,,,2,R,Yes,1/3/1983,35.9
10915,98,1,House,10815,B000997,John,Wiley,Bryant,,,,,1,D,No,1/3/1983,35.9
10916,98,1,house,10816,S000136,Claudine,,Schneider,,,,,2,R,Yes,1/3/1983,35.8
10917,98,1,house,10817,L000479,William,David,Lowery,,,,,2,R,Yes,1/3/1983,35.7
10918,98,1,house,10818,B000204,Harry,Stephen,Bartlett,,,,,2,R,No,1/3/1983,35.3
10919,98,1,House,10819,F000059,Edward,Farrell,Feighan,,,,,1,D,No,1/3/1983,35.2
10920,98,1,House,10820,R000229,William,Blaine,Richardson,,,,,1,D,No,1/3/1983,35.1
10921,98,1,House,10821,D000064,Thomas,A.,Daschle,,,,,1,D,Yes,1/3/1983,35.1
10922,98,1,House,10822,W000654,Robert,E.,Wise,Jr.,,,,1,D,No,1/3/1983,35
10923,98,1,House,10823,G000321,Albert,Arnold,Gore,Jr.,,,,1,D,Yes,1/3/1983,34.8
10924,98,1,House,10824,S000407,Gerald,Edward,Sikorski,,,,,1,D,No,1/3/1983,34.7
10925,98,1,House,10825,G000120,Sam,,Gejdenson,,,,,1,D,Yes,1/3/1983,34.6
10926,98,1,house,10826,M000512,John,Rettie,McKernan,Jr.,,,,2,R,No,1/3/1983,34.6
10927,98,1,house,10827,H000981,Duncan,L.,Hunter,,,,,2,R,Yes,1/3/1983,34.6
10928,98,1,House,10828,L000225,Richard,Henry,Lehman,,,,,1,D,No,1/3/1983,34.5
10929,98,1,House,10829,S000477,James,Charles,Slattery,,,,,1,D,No,1/3/1983,34.4
10930,98,1,House,10830,B000644,Robert,A.,Borski,,,,,1,D,No,1/3/1983,34.2
10931,98,1,House,10831,D000593,Royden,Patrick,Dyson,,,,,1,D,Yes,1/3/1983,34.1
10932,98,1,House,10832,H000547,Dennis,Mark,Hertel,,,,,1,D,Yes,1/3/1983,34.1
10933,98,1,House,10833,D000471,Thomas,Joseph,Downey,,,,,1,D,Yes,1/3/1983,33.9
10934,98,1,House,10834,W000779,Ron,,Wyden,,,,,1,D,Yes,1/3/1983,33.7
10935,98,1,House,10835,R000011,Nick,J.,Rahall,II,,,,1,D,Yes,1/3/1983,33.6
10936,98,1,house,10836,M000432,Bob,,McEwen,,,,,2,R,Yes,1/3/1983,33
10937,98,1,House,10837,M000398,David,Keith,McCurdy,,,,,1,D,Yes,1/3/1983,32.8
10938,98,1,House,10838,E000031,Dennis,Edward,Eckart,,,,,1,D,Yes,1/3/1983,32.7
10939,98,1,house,10839,T000053,Thomas,Joseph,Tauke,,,,,2,R,Yes,1/3/1983,32.2
10940,98,1,House,10840,S001139,Michael,Lynn,Synar,,,,,1,D,Yes,1/3/1983,32.2
10941,98,1,House,10841,S000148,Charles,E.,Schumer,,,,,1,D,Yes,1/3/1983,32.1
10942,98,1,House,10842,S000779,Harley,Orrin,Staggers,Jr.,,,,1,D,No,1/3/1983,31.9
10943,98,1,house,10843,G000524,Steven,Craig,Gunderson,,,,,2,R,Yes,1/3/1983,31.7
10944,98,1,house,10844,S000409,Mark,Deli,Siljander,,,,,2,R,Yes,1/3/1983,31.6
10945,98,1,House,10845,E000250,Lane,A.,Evans,,,,,1,D,No,1/3/1983,31.4
10946,98,1,House,10846,T000317,Robert,,Torricelli,,,,,1,D,No,1/3/1983,31.4
10947,98,1,House,10847,W000326,Alan,Dupree,Wheat,,,,,1,D,No,1/3/1983,31.2
10948,98,1,House,10848,P000215,Timothy,Joseph,Penny,,,,,1,D,No,1/3/1983,31.1
10949,98,1,house,10849,F000111,Jack,Milton,Fields,Jr.,,,,2,R,Yes,1/3/1983,30.9
10950,98,1,House,10850,S000286,James,Michael,Shannon,,,,,1,D,Yes,1/3/1983,30.7
10951,98,1,house,10851,K000016,John,R.,Kasich,,,,,2,R,No,1/3/1983,30.6
10952,98,1,house,10852,D000492,David,T.,Dreier,,,,,2,R,Yes,1/3/1983,30.5
10953,98,1,house,10853,W000237,John,Vincent,Weber,,,,,2,R,Yes,1/3/1983,30.4
10954,98,1,house,10854,S000522,Christopher,H.,Smith,,,,,2,R,Yes,1/3/1983,29.8
10955,98,1,house,10855,H000586,John,Patrick,Hiler,,,,,2,R,Yes,1/3/1983,29.7
10956,98,1,House,10856,C000754,Jim,,Cooper,,,,,1,D,No,1/3/1983,28.5
10957,98,1,House,10857,P000229,Carl,Christopher,Perkins,,,,,1,D,No,1/3/1983,28.4
10958,98,2,Senate,10858,S000852,John,Cornelius,Stennis,,,,,1,D,Yes,1/3/1983,81.4
10959,98,2,Senate,10859,R000046,Jennings,,Randolph,,,,,1,D,Yes,1/3/1983,80.8
10960,98,2,Senate,10860,T000254,J.,Strom,Thurmond,,,,,2,R,Yes,1/3/1983,80.1
10961,98,2,Senate,10861,B001077,Quentin,Northrup,Burdick,,,,,1,D,Yes,1/3/1983,74.5
10962,98,2,Senate,10862,G000267,Barry,Morris,Goldwater,,,,,2,R,Yes,1/3/1983,74
10963,98,2,Senate,10863,J000013,Henry,Martin,Jackson,,,,,1,D,Yes,1/3/1983,70.6
10964,98,2,Senate,10864,S000776,Robert,Theodore,Stafford,,,,,2,R,Yes,1/3/1983,69.4
10965,98,2,Senate,10865,C000877,Alan,,Cranston,,,,,1,D,Yes,1/3/1983,68.5
10966,98,2,Senate,10866,P000553,William,,Proxmire,,,,,1,D,Yes,1/3/1983,67.1
10967,98,2,Senate,10867,M000250,Spark,Masayuki,Matsunaga,,,,,1,D,Yes,1/3/1983,66.2
10968,98,2,Senate,10868,M000678,Howard,Morton,Metzenbaum,,,,,1,D,Yes,1/3/1983,65.6
10969,98,2,Senate,10869,B001210,Robert,C.,Byrd,,,,,1,D,Yes,1/3/1983,65.1
10970,98,2,Senate,10870,L000428,Russell,Billiu,Long,,,,,1,D,Yes,1/3/1983,64.2
10971,98,2,Senate,10871,P000193,Claiborne,de Borda,Pell,,,,,1,D,Yes,1/3/1983,64.1
10972,98,2,Senate,10872,P000222,Charles,Harting,Percy,,,,,2,R,Yes,1/3/1983,63.3
10973,98,2,Senate,10873,C000322,Eugene,A.,Chappie,,,,,2,R,Yes,1/3/1983,62.8
10974,98,2,Senate,10874,B000401,Lloyd,Millard,Bentsen,Jr.,,,,1,D,Yes,1/3/1983,61.9
10975,98,2,Senate,10875,H000445,Howell,Thomas,Heflin,,,,,1,D,Yes,1/3/1983,61.5
10976,98,2,Senate,10876,G000236,John,Herschel,Glenn,Jr.,,,,1,D,Yes,1/3/1983,61.5
10977,98,2,Senate,10877,R000460,William,V.,Roth,Jr.,,,,2,R,Yes,1/3/1983,61.5
10978,98,2,Senate,10878,E000284,J.,James,Exon,,,,,1,D,Yes,1/3/1983,61.4
10979,98,2,Senate,10879,H000463,Jesse,,Helms,,,,,2,R,Yes,1/3/1983,61.2
10980,98,2,Senate,10880,H000725,Ernest,F.,Hollings,,,,,1,D,Yes,1/3/1983,61
10981,98,2,Senate,10881,H000343,Mark,Odom,Hatfield,,,,,2,R,Yes,1/3/1983,60.5
10982,98,2,Senate,10882,M000241,Charles,McCurdy,Mathias,Jr.,,,,2,R,Yes,1/3/1983,60.4
10983,98,2,Senate,10883,L000148,Paul,Dominque,Laxalt,,,,,2,R,Yes,1/3/1983,60.4
10984,98,2,Senate,10884,C000269,John,Hubbard,Chafee,,,,,2,R,Yes,1/3/1983,60.2
10985,98,2,Senate,10885,A000009,James,,Abdnor,,,,,2,R,Yes,1/3/1983,59.9
10986,98,2,Senate,10886,D000401,Robert,Joseph,Dole,,,,,2,R,Yes,1/3/1983,59.5
10987,98,2,Senate,10887,S000888,Ted,F.,Stevens,,,,,2,R,Yes,1/3/1983,59.1
10988,98,2,Senate,10888,L000123,Frank,R.,Lautenberg,,,,,1,D,No,1/3/1983,58.9
10989,98,2,Senate,10889,D000259,Jeremiah,Andrew,Denton,Jr.,,,,2,R,Yes,1/3/1983,58.5
10990,98,2,Senate,10890,M000635,John,,Melcher,,,,,1,D,Yes,1/3/1983,58.3
10991,98,2,Senate,10891,I000025,Daniel,K.,Inouye,,,,,1,D,Yes,1/3/1983,58.3
10992,98,2,Senate,10892,F000268,Wendell,Hampton,Ford,,,,,1,D,Yes,1/3/1983,58.3
10993,98,2,Senate,10893,M000346,James,Albertus,McClure,,,,,2,R,Yes,1/3/1983,58
10994,98,2,Senate,10894,B001057,Dale,,Bumpers,,,,,1,D,Yes,1/3/1983,57.4
10995,98,2,Senate,10895,T000322,John,Goodwin,Tower,,,,,2,R,Yes,1/3/1983,57.3
10996,98,2,Senate,10896,E000236,Daniel,Jackson,Evans,,,,,2,R,No,1/3/1983,57.2
10997,98,2,Senate,10897,B000063,Howard,Henry,Baker,Jr.,,,,2,R,Yes,1/3/1983,57.1
10998,98,2,Senate,10898,H000905,Walter,Darlington,Huddleston,,,,,1,D,Yes,1/3/1983,56.7
10999,98,2,Senate,10899,A000208,Mark,,Andrews,,,,,2,R,Yes,1/3/1983,56.6
11000,98,2,Senate,10900,H000374,Paula,,Hawkins,,,,,2,R,Yes,1/3/1983,55.9
11001,98,2,Senate,10901,W000154,John,W.,Warner,,,,,2,R,Yes,1/3/1983,55.9
11002,98,2,Senate,10902,M001054,Daniel,Patrick,Moynihan,,,,,1,D,Yes,1/3/1983,55.8
11003,98,2,Senate,10903,D000366,Alan,John,Dixon,,,,,1,D,Yes,1/3/1983,55.5
11004,98,2,Senate,10904,G000333,T.,Slade,Gorton,,,,,2,R,Yes,1/3/1983,55
11005,98,2,Senate,10905,Z000013,Edward,,Zorinsky,,,,,1,D,Yes,1/3/1983,54.1
11006,98,2,Senate,10906,H000439,Jacob,Chic,Hecht,,,,,2,R,No,1/3/1983,54.1
11007,98,2,Senate,10907,J000101,Roger,William,Jepsen,,,,,2,R,Yes,1/3/1983,54
11008,98,2,Senate,10908,E000004,Thomas,Francis,Eagleton,,,,,1,D,Yes,1/3/1983,53.3
11009,98,2,Senate,10909,S000709,Arlen,,Specter,,,,,2,R,Yes,1/3/1983,52.9
11010,98,2,Senate,10910,C000356,Lawton,Mainor,Chiles,Jr.,,,,1,D,Yes,1/3/1983,52.8
11011,98,2,Senate,10911,R000497,Warren,Bruce,Rudman,,,,,2,R,Yes,1/3/1983,52.6
11012,98,2,Senate,10912,B000647,Rudolph,Eli,Boschwitz,,,,,2,R,Yes,1/3/1983,52.2
11013,98,2,Senate,10913,M000257,Mack,Francis,Mattingly,,,,,2,R,Yes,1/3/1983,52
11014,98,2,Senate,10914,E000017,John,Porter,East,,,,,2,R,Yes,1/3/1983,51.7
11015,98,2,Senate,10915,W000253,Lowell,Palmer,Weicker,Jr.,,,,2,R,Yes,1/3/1983,51.6
11016,98,2,Senate,10916,S000429,Alan,Kooi,Simpson,,,,,2,R,Yes,1/3/1983,51.3
11017,98,2,Senate,10917,K000105,Edward,M.,Kennedy,,,,,1,D,Yes,1/3/1983,50.9
11018,98,2,Senate,10918,L000504,Richard,G.,Lugar,,,,,2,R,Yes,1/3/1983,50.7
11019,98,2,Senate,10919,D000407,Pete,V.,Domenici,,,,,2,R,Yes,1/3/1983,50.7
11020,98,2,Senate,10920,J000189,John,Bennett,Johnston,Jr.,,,,1,D,Yes,1/3/1983,50.6
11021,98,2,Senate,10921,K000017,Nancy,Landon,Kassebaum,,,,,2,R,Yes,1/3/1983,50.4
11022,98,2,Senate,10922,P000009,Robert,William,Packwood,,,,,2,R,Yes,1/3/1983,50.3
11023,98,2,Senate,10923,G000072,Edwin,Jacob,Garn,,,,,2,R,Yes,1/3/1983,50.2
11024,98,2,Senate,10924,S000064,Paul,S.,Sarbanes,,,,,1,D,Yes,1/3/1983,49.9
11025,98,2,Senate,10925,W000092,Malcolm,,Wallop,,,,,2,R,Yes,1/3/1983,49.8
11026,98,2,Senate,10926,M001085,Frank,H.,Murkowski,,,,,2,R,Yes,1/3/1983,49.8
11027,98,2,Senate,10927,M000811,George,John,Mitchell,,,,,1,D,Yes,1/3/1983,49.4
11028,98,2,Senate,10928,W000607,Pete,,Wilson,,,,,2,R,No,1/3/1983,49.4
11029,98,2,Senate,10929,G000386,Charles,E.,Grassley,,,,,2,R,Yes,1/3/1983,49.3
11030,98,2,Senate,10930,H000338,Orrin,G.,Hatch,,,,,2,R,Yes,1/3/1983,48.8
11031,98,2,Senate,10931,L000261,Carl,,Levin,,,,,1,D,Yes,1/3/1983,48.5
11032,98,2,Senate,10932,D000566,David,Ferdinand,Durenberger,,,,,2,R,Yes,1/3/1983,48.4
11033,98,2,Senate,10933,P000556,David,Hampton,Pryor,,,,,1,D,Yes,1/3/1983,48.3
11034,98,2,Senate,10934,D000030,John,Claggett,Danforth,,,,,2,R,Yes,1/3/1983,46.3
11035,98,2,Senate,10935,S000068,James,Ralph,Sasser,,,,,1,D,Yes,1/3/1983,46.3
11036,98,2,Senate,10936,H000287,Gary,Warren,Hart,,,,,1,D,Yes,1/3/1983,46.1
11037,98,2,Senate,10937,A000219,William,Lester,Armstrong,,,,,2,R,Yes,1/3/1983,45.8
11038,98,2,Senate,10938,D000185,Dennis,Webster,DeConcini,,,,,1,D,Yes,1/3/1983,45.7
11039,98,2,Senate,10939,D000018,Alfonse,Marcello,D'Amato,,,,,2,R,Yes,1/3/1983,45.4
11040,98,2,Senate,10940,C000567,Thad,,Cochran,,,,,2,R,Yes,1/3/1983,45.1
11041,98,2,Senate,10941,R000249,Donald,Wayne,Riegle,Jr.,,,,1,D,Yes,1/3/1983,44.9
11042,98,2,Senate,10942,S001138,Steven,Douglas,Symms,,,,,2,R,Yes,1/3/1983,44.7
11043,98,2,Senate,10943,N000171,Samuel,Augustus,Nunn,,,,,1,D,Yes,1/3/1983,44.3
11044,98,2,Senate,10944,H000456,Henry,John,Heinz,III,,,,2,R,Yes,1/3/1983,44.2
11045,98,2,Senate,10945,L000174,Patrick,J.,Leahy,,,,,1,D,Yes,1/3/1983,42.8
11046,98,2,Senate,10946,C000598,William,Sebastian,Cohen,,,,,2,R,Yes,1/3/1983,42.3
11047,98,2,Senate,10947,H000951,Gordon,John,Humphrey,,,,,2,R,Yes,1/3/1983,42.2
11048,98,2,Senate,10948,T000393,Paul,Efthemios,Tsongas,,,,,1,D,Yes,1/3/1983,41.9
11049,98,2,Senate,10949,B000639,David,Lyle,Boren,,,,,1,D,Yes,1/3/1983,41.7
11050,98,2,Senate,10950,B000243,Max,S.,Baucus,,,,,1,D,Yes,1/3/1983,41.1
11051,98,2,Senate,10951,P000513,Larry,Lee,Pressler,,,,,2,R,Yes,1/3/1983,40.8
11052,98,2,Senate,10952,K000019,Robert,Walter,Kasten,Jr.,,,,2,R,Yes,1/3/1983,40.5
11053,98,2,Senate,10953,B000444,Joseph,R.,Biden,Jr.,,,,1,D,Yes,1/3/1983,40.1
11054,98,2,Senate,10954,B001225,William,Warren,Bradley,,,,,1,D,Yes,1/3/1983,39.4
11055,98,2,Senate,10955,B000468,Jeff,,Bingaman,,,,,1,D,No,1/3/1983,39.3
11056,98,2,Senate,10956,D000388,Christopher,J.,Dodd,,,,,1,D,Yes,1/3/1983,38.6
11057,98,2,Senate,10957,T000367,Paul,Seward,Trible,Jr.,,,,2,R,Yes,1/3/1983,36
11058,98,2,Senate,10958,Q000007,James,Danforth,Quayle,,,,,2,R,Yes,1/3/1983,35.9
11059,98,2,Senate,10959,N000102,Don,,Nickles,,,,,2,R,Yes,1/3/1983,34.1
11060,99,1,House,10960,P000218,Claude,Denson,Pepper,,,,,1,D,Yes,1/3/1985,84.3
11061,99,1,House,10961,P000522,Charles,Melvin,Price,,,,,1,D,Yes,1/3/1985,80
11062,99,1,House,10962,H000367,Augustus,Freeman,Hawkins,,,,,1,D,Yes,1/3/1985,77.3
11063,99,1,House,10963,R000374,Peter,Wallace,Rodino,Jr.,,,,1,D,Yes,1/3/1985,75.6
11064,99,1,House,10964,C000919,George,William,Crockett,Jr.,,,,1,D,Yes,1/3/1985,75.4
11065,99,1,House,10965,Y000013,Sidney,Richard,Yates,,,,,1,D,Yes,1/3/1985,75.4
11066,99,1,House,10966,N000009,William,Huston,Natcher,,,,,1,D,Yes,1/3/1985,75.3
11067,99,1,House,10967,W000428,Jamie,Lloyd,Whitten,,,,,1,D,Yes,1/3/1985,74.7
11068,99,1,House,10968,B000371,Charles,Edward,Bennett,,,,,1,D,Yes,1/3/1985,74.1
11069,99,1,house,10969,S000622,Virginia,Dodd,Smith,,,,,2,R,Yes,1/3/1985,73.5
11070,99,1,House,10970,B000600,Edward,Patrick,Boland,,,,,1,D,Yes,1/3/1985,73.3
11071,99,1,House,10971,J000216,Ed,,Jones,,,,,1,D,Yes,1/3/1985,72.7
11072,99,1,House,10972,O000098,Thomas,Phillip,O'Neill,Jr.,,,,1,D,Yes,1/3/1985,72.1
11073,99,1,House,10973,A000189,Glenn,Malcolm,Anderson,,,,,1,D,Yes,1/3/1985,71.9
11074,99,1,House,10974,J000256,Walter,Beaman,Jones,Sr.,,,,1,D,Yes,1/3/1985,71.4
11075,99,1,House,10975,L000226,William,,Lehman,,,,,1,D,Yes,1/3/1985,71.2
11076,99,1,House,10976,P000328,James,Jarrell,Pickle,,,,,1,D,Yes,1/3/1985,71.2
11077,99,1,House,10977,D000038,Wilbur,Clarence,Daniel,,,,,1,D,Yes,1/3/1985,70.6
11078,99,1,House,10978,E000064,William,Donlon,Edwards,,,,,1,D,Yes,1/3/1985,70
11079,99,1,House,10979,A000212,Frank,,Annunzio,,,,,1,D,Yes,1/3/1985,70
11080,99,1,house,10980,Q000013,James,Henry,Quillen,,,,,2,R,Yes,1/3/1985,69
11081,99,1,House,10981,R000485,Edward,Ross,Roybal,,,,,1,D,Yes,1/3/1985,68.9
11082,99,1,House,10982,B000592,Corinne,Claiborne,Boggs,,,,,1,D,Yes,1/3/1985,68.8
11083,99,1,House,10983,G000272,Henry,Barbosa,González,,,,,1,D,Yes,1/3/1985,68.7
11084,99,1,House,10984,S000997,Samuel,Studdiford,Stratton,,,,,1,D,Yes,1/3/1985,68.3
11085,99,1,House,10985,F000041,Dante,Bruno,Fascell,,,,,1,D,Yes,1/3/1985,67.8
11086,99,1,house,10986,O000010,George,Miller,O'Brien,,,,,2,R,Yes,1/3/1985,67.5
11087,99,1,House,10987,B000432,Mario,,Biaggi,,,,,1,D,Yes,1/3/1985,67.2
11088,99,1,house,10988,M000718,Clarence,E.,Miller,,,,,2,R,Yes,1/3/1985,67.2
11089,99,1,House,10989,H000388,Charles,Arthur,Hayes,,,,,1,D,Yes,1/3/1985,66.9
11090,99,1,House,10990,S000230,John,Frederick,Seiberling,,,,,1,D,Yes,1/3/1985,66.3
11091,99,1,House,10991,N000095,William,Flynt,Nichols,,,,,1,D,Yes,1/3/1985,66.2
11092,99,1,house,10992,D000534,John,James,Duncan,,,,,2,R,Yes,1/3/1985,65.8
11093,99,1,house,10993,H000797,Frank,Jefferson,Horton,,,,,2,R,Yes,1/3/1985,65.1
11094,99,1,House,10994,G000153,Sam,Melville,Gibbons,,,,,1,D,Yes,1/3/1985,65
11095,99,1,House,10995,S000124,James,Haas,Scheuer,,,,,1,D,Yes,1/3/1985,64.9
11096,99,1,House,10996,O000069,James,R.,Olin,,,,,1,D,Yes,1/3/1985,64.8
11097,99,1,house,10997,L000116,Delbert,Leroy,Latta,,,,,2,R,Yes,1/3/1985,64.8
11098,99,1,House,10998,B000918,George,E.,Brown,Jr.,,,,1,D,Yes,1/3/1985,64.8
11099,99,1,House,10999,S000596,Neal,Edward,Smith,,,,,1,D,Yes,1/3/1985,64.8
11100,99,1,house,11000,C000322,Eugene,A.,Chappie,,,,,2,R,Yes,1/3/1985,64.8
11101,99,1,house,11001,R000495,Eldon,Dean,Rudd,,,,,2,R,Yes,1/3/1985,64.5
11102,99,1,House,11002,M000865,Gillespie,V.,Montgomery,,,,,1,D,Yes,1/3/1985,64.4
11103,99,1,house,11003,H000747,Marjorie,Sewell,Holt,,,,,2,R,Yes,1/3/1985,64.3
11104,99,1,house,11004,W000781,Chalmers,Pangburn,Wylie,,,,,2,R,Yes,1/3/1985,64.1
11105,99,1,House,11005,D000586,Bernard,James,Dwyer,,,,,1,D,Yes,1/3/1985,63.9
11106,99,1,House,11006,B000298,Berkley,Warren,Bedell,,,,,1,D,Yes,1/3/1985,63.8
